 ,Label,Area,Mean,StdDev,Mode,Min,Max,MinThr,MaxThr,Filename
1318,tiff_images - Copy1316.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1316.tif
1319,tiff_images - Copy1317.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1317.tif
1320,tiff_images - Copy1318.tif,93082,127.127,31.768,124,73,240,73,65535,tiff_images - Copy1318.tif
1321,tiff_images - Copy1319.tif,91995,270.721,57.342,287,150,468,150,65535,tiff_images - Copy1319.tif
1322,tiff_images - Copy1320.tif,65064,79.669,18.058,88,47,130,47,65535,tiff_images - Copy1320.tif
1323,tiff_images - Copy1321.tif,56433,236.957,47.411,288,127,325,127,65535,tiff_images - Copy1321.tif
1324,tiff_images - Copy1322.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1322.tif
1325,tiff_images - Copy1323.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1323.tif
1326,tiff_images - Copy1324.tif,65064,79.669,18.058,88,47,130,47,65535,tiff_images - Copy1324.tif
1327,tiff_images - Copy1325.tif,56433,236.957,47.411,288,127,325,127,65535,tiff_images - Copy1325.tif
1328,tiff_images - Copy1326.tif,58978,74.537,16.565,83,44,133,44,65535,tiff_images - Copy1326.tif
1329,tiff_images - Copy1327.tif,57067,198.703,45.510,201,108,304,108,65535,tiff_images - Copy1327.tif
1330,tiff_images - Copy1328.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1328.tif
1331,tiff_images - Copy1329.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1329.tif
1332,tiff_images - Copy1330.tif,58978,74.537,16.565,83,44,133,44,65535,tiff_images - Copy1330.tif
1333,tiff_images - Copy1331.tif,57067,198.703,45.510,201,108,304,108,65535,tiff_images - Copy1331.tif
1334,tiff_images - Copy1332.tif,66004,83.742,23.105,94,48,168,48,65535,tiff_images - Copy1332.tif
1335,tiff_images - Copy1333.tif,60891,220.418,50.860,264,121,385,121,65535,tiff_images - Copy1333.tif
1336,tiff_images - Copy1334.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1334.tif
1337,tiff_images - Copy1335.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1335.tif
1338,tiff_images - Copy1336.tif,66004,83.742,23.105,94,48,168,48,65535,tiff_images - Copy1336.tif
1339,tiff_images - Copy1337.tif,60891,220.418,50.860,264,121,385,121,65535,tiff_images - Copy1337.tif
1340,tiff_images - Copy1338.tif,58894,78.489,20.084,75,46,159,46,65535,tiff_images - Copy1338.tif
1341,tiff_images - Copy1339.tif,54617,231.412,57.012,247,126,435,126,65535,tiff_images - Copy1339.tif
1342,tiff_images - Copy1340.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1340.tif
1343,tiff_images - Copy1341.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1341.tif
1344,tiff_images - Copy1342.tif,58894,78.489,20.084,75,46,159,46,65535,tiff_images - Copy1342.tif
1345,tiff_images - Copy1343.tif,54617,231.412,57.012,247,126,435,126,65535,tiff_images - Copy1343.tif
1346,tiff_images - Copy1344.tif,49459,92.038,22.223,91,52,161,52,65535,tiff_images - Copy1344.tif
1347,tiff_images - Copy1345.tif,47664,245.409,53.428,258,131,379,131,65535,tiff_images - Copy1345.tif
1348,tiff_images - Copy1346.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1346.tif
1349,tiff_images - Copy1347.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1347.tif
1350,tiff_images - Copy1348.tif,49459,92.038,22.223,91,52,161,52,65535,tiff_images - Copy1348.tif
1351,tiff_images - Copy1349.tif,47664,245.409,53.428,258,131,379,131,65535,tiff_images - Copy1349.tif
1352,tiff_images - Copy1350.tif,61969,82.013,22.257,91,47,159,47,65535,tiff_images - Copy1350.tif
1353,tiff_images - Copy1351.tif,56278,202.303,46.032,225,111,304,111,65535,tiff_images - Copy1351.tif
1354,tiff_images - Copy1352.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1352.tif
1355,tiff_images - Copy1353.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1353.tif
1356,tiff_images - Copy1354.tif,61969,82.013,22.257,91,47,159,47,65535,tiff_images - Copy1354.tif
1357,tiff_images - Copy1355.tif,56278,202.303,46.032,225,111,304,111,65535,tiff_images - Copy1355.tif
1358,tiff_images - Copy1356.tif,67414,74.011,17.426,84,43,149,43,65535,tiff_images - Copy1356.tif
1359,tiff_images - Copy1357.tif,71318,267.730,63.055,311,146,460,146,65535,tiff_images - Copy1357.tif
1360,tiff_images - Copy1358.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1358.tif
1361,tiff_images - Copy1359.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1359.tif
1362,tiff_images - Copy1360.tif,67414,74.011,17.426,84,43,149,43,65535,tiff_images - Copy1360.tif
1363,tiff_images - Copy1361.tif,71318,267.730,63.055,311,146,460,146,65535,tiff_images - Copy1361.tif
1364,tiff_images - Copy1362.tif,48855,78.117,20.148,47,46,151,46,65535,tiff_images - Copy1362.tif
1365,tiff_images - Copy1363.tif,50222,195.633,52.285,212,107,332,107,65535,tiff_images - Copy1363.tif
1366,tiff_images - Copy1364.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1364.tif
1367,tiff_images - Copy1365.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1365.tif
1368,tiff_images - Copy1366.tif,48855,78.117,20.148,47,46,151,46,65535,tiff_images - Copy1366.tif
1369,tiff_images - Copy1367.tif,50222,195.633,52.285,212,107,332,107,65535,tiff_images - Copy1367.tif
1370,tiff_images - Copy1368.tif,38316,84.161,23.643,82,46,150,46,65535,tiff_images - Copy1368.tif
1371,tiff_images - Copy1369.tif,37813,255.873,74.162,264,136,468,136,65535,tiff_images - Copy1369.tif
1372,tiff_images - Copy1370.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1370.tif
1373,tiff_images - Copy1371.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1371.tif
1374,tiff_images - Copy1372.tif,38316,84.161,23.643,82,46,150,46,65535,tiff_images - Copy1372.tif
1375,tiff_images - Copy1373.tif,37813,255.873,74.162,264,136,468,136,65535,tiff_images - Copy1373.tif
1376,tiff_images - Copy1374.tif,50540,91.335,23.317,104,52,171,52,65535,tiff_images - Copy1374.tif
1377,tiff_images - Copy1375.tif,50318,226.237,63.682,256,123,443,123,65535,tiff_images - Copy1375.tif
1378,tiff_images - Copy1376.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1376.tif
1379,tiff_images - Copy1377.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1377.tif
1380,tiff_images - Copy1378.tif,50540,91.335,23.317,104,52,171,52,65535,tiff_images - Copy1378.tif
1381,tiff_images - Copy1379.tif,50318,226.237,63.682,256,123,443,123,65535,tiff_images - Copy1379.tif
1382,tiff_images - Copy1380.tif,52390,62.268,17.414,47,37,125,37,65535,tiff_images - Copy1380.tif
1383,tiff_images - Copy1381.tif,51787,155.357,48.643,96,86,308,86,65535,tiff_images - Copy1381.tif
1384,tiff_images - Copy1382.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1382.tif
1385,tiff_images - Copy1383.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1383.tif
1386,tiff_images - Copy1384.tif,52390,62.268,17.414,47,37,125,37,65535,tiff_images - Copy1384.tif
1387,tiff_images - Copy1385.tif,51787,155.357,48.643,96,86,308,86,65535,tiff_images - Copy1385.tif
1388,tiff_images - Copy1386.tif,75013,104.478,21.490,119,60,159,60,65535,tiff_images - Copy1386.tif
1389,tiff_images - Copy1387.tif,73977,236.760,50.190,246,129,388,129,65535,tiff_images - Copy1387.tif
1390,tiff_images - Copy1388.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1388.tif
1391,tiff_images - Copy1389.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1389.tif
1392,tiff_images - Copy1390.tif,75013,104.478,21.490,119,60,159,60,65535,tiff_images - Copy1390.tif
1393,tiff_images - Copy1391.tif,73977,236.760,50.190,246,129,388,129,65535,tiff_images - Copy1391.tif
1394,tiff_images - Copy1392.tif,36856,141.697,45.366,94,79,268,79,65535,tiff_images - Copy1392.tif
1395,tiff_images - Copy1393.tif,39730,251.346,69.217,271,136,423,136,65535,tiff_images - Copy1393.tif
1396,tiff_images - Copy1394.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1394.tif
1397,tiff_images - Copy1395.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1395.tif
1398,tiff_images - Copy1396.tif,36856,141.697,45.366,94,79,268,79,65535,tiff_images - Copy1396.tif
1399,tiff_images - Copy1397.tif,39730,251.346,69.217,271,136,423,136,65535,tiff_images - Copy1397.tif
1400,tiff_images - Copy1398.tif,97706,74.945,20.459,58,44,151,44,65535,tiff_images - Copy1398.tif
1401,tiff_images - Copy1399.tif,72086,230.645,48.321,269,129,329,129,65535,tiff_images - Copy1399.tif
1402,tiff_images - Copy1400.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1400.tif
1403,tiff_images - Copy1401.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1401.tif
1404,tiff_images - Copy1402.tif,97706,74.945,20.459,58,44,151,44,65535,tiff_images - Copy1402.tif
1405,tiff_images - Copy1403.tif,72086,230.645,48.321,269,129,329,129,65535,tiff_images - Copy1403.tif
1406,tiff_images - Copy1404.tif,86879,120.017,38.413,88,68,245,68,65535,tiff_images - Copy1404.tif
1407,tiff_images - Copy1405.tif,87742,274.511,83.733,258,151,529,151,65535,tiff_images - Copy1405.tif
1408,tiff_images - Copy1406.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1406.tif
1409,tiff_images - Copy1407.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1407.tif
1410,tiff_images - Copy1408.tif,86879,120.017,38.413,88,68,245,68,65535,tiff_images - Copy1408.tif
1411,tiff_images - Copy1409.tif,87742,274.511,83.733,258,151,529,151,65535,tiff_images - Copy1409.tif
1412,tiff_images - Copy1410.tif,92418,87.598,23.238,84,51,175,51,65535,tiff_images - Copy1410.tif
1413,tiff_images - Copy1411.tif,90237,214.042,49.224,228,118,349,118,65535,tiff_images - Copy1411.tif
1414,tiff_images - Copy1412.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1412.tif
1415,tiff_images - Copy1413.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1413.tif
1416,tiff_images - Copy1414.tif,92418,87.598,23.238,84,51,175,51,65535,tiff_images - Copy1414.tif
1417,tiff_images - Copy1415.tif,90237,214.042,49.224,228,118,349,118,65535,tiff_images - Copy1415.tif
1418,tiff_images - Copy1416.tif,69204,130.546,33.954,170,75,216,75,65535,tiff_images - Copy1416.tif
1419,tiff_images - Copy1417.tif,69320,242.500,56.742,240,133,378,133,65535,tiff_images - Copy1417.tif
1420,tiff_images - Copy1418.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1418.tif
1421,tiff_images - Copy1419.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1419.tif
1422,tiff_images - Copy1420.tif,69204,130.546,33.954,170,75,216,75,65535,tiff_images - Copy1420.tif
1423,tiff_images - Copy1421.tif,69320,242.500,56.742,240,133,378,133,65535,tiff_images - Copy1421.tif
1424,tiff_images - Copy1422.tif,55925,82.091,24.871,50,48,153,48,65535,tiff_images - Copy1422.tif
1425,tiff_images - Copy1423.tif,48588,183.236,49.165,200,100,304,100,65535,tiff_images - Copy1423.tif
1426,tiff_images - Copy1424.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1424.tif
1427,tiff_images - Copy1425.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1425.tif
1428,tiff_images - Copy1426.tif,55925,82.091,24.871,50,48,153,48,65535,tiff_images - Copy1426.tif
1429,tiff_images - Copy1427.tif,48588,183.236,49.165,200,100,304,100,65535,tiff_images - Copy1427.tif
1430,tiff_images - Copy1428.tif,62300,138.930,48.584,110,78,297,78,65535,tiff_images - Copy1428.tif
1431,tiff_images - Copy1429.tif,64968,278.265,87.612,240,152,561,152,65535,tiff_images - Copy1429.tif
1432,tiff_images - Copy1430.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1430.tif
1433,tiff_images - Copy1431.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1431.tif
1434,tiff_images - Copy1432.tif,62300,138.930,48.584,110,78,297,78,65535,tiff_images - Copy1432.tif
1435,tiff_images - Copy1433.tif,64968,278.265,87.612,240,152,561,152,65535,tiff_images - Copy1433.tif
1436,tiff_images - Copy1434.tif,66031,70.079,21.056,68,40,151,40,65535,tiff_images - Copy1434.tif
1437,tiff_images - Copy1435.tif,56399,179.759,48.412,217,100,323,100,65535,tiff_images - Copy1435.tif
1438,tiff_images - Copy1436.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1436.tif
1439,tiff_images - Copy1437.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1437.tif
1440,tiff_images - Copy1438.tif,66031,70.079,21.056,68,40,151,40,65535,tiff_images - Copy1438.tif
1441,tiff_images - Copy1439.tif,56399,179.759,48.412,217,100,323,100,65535,tiff_images - Copy1439.tif
1442,tiff_images - Copy1440.tif,64000,91.728,19.680,98,53,156,53,65535,tiff_images - Copy1440.tif
1443,tiff_images - Copy1441.tif,62381,224.360,48.419,235,124,336,124,65535,tiff_images - Copy1441.tif
1444,tiff_images - Copy1442.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1442.tif
1445,tiff_images - Copy1443.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1443.tif
1446,tiff_images - Copy1444.tif,64000,91.728,19.680,98,53,156,53,65535,tiff_images - Copy1444.tif
1447,tiff_images - Copy1445.tif,62381,224.360,48.419,235,124,336,124,65535,tiff_images - Copy1445.tif
1448,tiff_images - Copy1446.tif,87734,116.524,25.813,141,66,183,66,65535,tiff_images - Copy1446.tif
1449,tiff_images - Copy1447.tif,81791,219.564,47.670,269,123,329,123,65535,tiff_images - Copy1447.tif
1450,tiff_images - Copy1448.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1448.tif
1451,tiff_images - Copy1449.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1449.tif
1452,tiff_images - Copy1450.tif,87734,116.524,25.813,141,66,183,66,65535,tiff_images - Copy1450.tif
1453,tiff_images - Copy1451.tif,81791,219.564,47.670,269,123,329,123,65535,tiff_images - Copy1451.tif
1454,tiff_images - Copy1452.tif,77801,115.470,25.119,132,64,189,64,65535,tiff_images - Copy1452.tif
1455,tiff_images - Copy1453.tif,74854,230.987,45.530,256,126,329,126,65535,tiff_images - Copy1453.tif
1456,tiff_images - Copy1454.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1454.tif
1457,tiff_images - Copy1455.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1455.tif
1458,tiff_images - Copy1456.tif,77801,115.470,25.119,132,64,189,64,65535,tiff_images - Copy1456.tif
1459,tiff_images - Copy1457.tif,74854,230.987,45.530,256,126,329,126,65535,tiff_images - Copy1457.tif
1460,tiff_images - Copy1458.tif,52625,113.069,30.572,116,63,226,63,65535,tiff_images - Copy1458.tif
1461,tiff_images - Copy1459.tif,53748,223.670,53.404,248,120,404,120,65535,tiff_images - Copy1459.tif
1462,tiff_images - Copy1460.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1460.tif
1463,tiff_images - Copy1461.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1461.tif
1464,tiff_images - Copy1462.tif,52625,113.069,30.572,116,63,226,63,65535,tiff_images - Copy1462.tif
1465,tiff_images - Copy1463.tif,53748,223.670,53.404,248,120,404,120,65535,tiff_images - Copy1463.tif
1466,tiff_images - Copy1464.tif,45527,116.119,33.000,98,63,212,63,65535,tiff_images - Copy1464.tif
1467,tiff_images - Copy1465.tif,45987,230.414,53.042,224,124,363,124,65535,tiff_images - Copy1465.tif
1468,tiff_images - Copy1466.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1466.tif
1469,tiff_images - Copy1467.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1467.tif
1470,tiff_images - Copy1468.tif,45527,116.119,33.000,98,63,212,63,65535,tiff_images - Copy1468.tif
1471,tiff_images - Copy1469.tif,45987,230.414,53.042,224,124,363,124,65535,tiff_images - Copy1469.tif
1472,tiff_images - Copy1470.tif,45527,116.119,33.000,98,63,212,63,65535,tiff_images - Copy1470.tif
1473,tiff_images - Copy1471.tif,45987,230.414,53.042,224,124,363,124,65535,tiff_images - Copy1471.tif
1474,tiff_images - Copy1472.tif,70267,83.010,25.015,75,48,172,48,65535,tiff_images - Copy1472.tif
1475,tiff_images - Copy1473.tif,67773,221.556,60.160,223,121,423,121,65535,tiff_images - Copy1473.tif
1476,tiff_images - Copy1474.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1474.tif
1477,tiff_images - Copy1475.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1475.tif
1478,tiff_images - Copy1476.tif,70267,83.010,25.015,75,48,172,48,65535,tiff_images - Copy1476.tif
1479,tiff_images - Copy1477.tif,67773,221.556,60.160,223,121,423,121,65535,tiff_images - Copy1477.tif
1480,tiff_images - Copy1478.tif,47651,87.286,20.814,84,50,160,50,65535,tiff_images - Copy1478.tif
1481,tiff_images - Copy1479.tif,49577,158.017,37.912,153,86,267,86,65535,tiff_images - Copy1479.tif
1482,tiff_images - Copy1480.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1480.tif
1483,tiff_images - Copy1481.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1481.tif
1484,tiff_images - Copy1482.tif,47651,87.286,20.814,84,50,160,50,65535,tiff_images - Copy1482.tif
1485,tiff_images - Copy1483.tif,49577,158.017,37.912,153,86,267,86,65535,tiff_images - Copy1483.tif
1486,tiff_images - Copy1484.tif,53229,90.461,26.452,84,51,190,51,65535,tiff_images - Copy1484.tif
1487,tiff_images - Copy1485.tif,47517,188.711,65.636,161,102,441,102,65535,tiff_images - Copy1485.tif
1488,tiff_images - Copy1486.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1486.tif
1489,tiff_images - Copy1487.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1487.tif
1490,tiff_images - Copy1488.tif,53229,90.461,26.452,84,51,190,51,65535,tiff_images - Copy1488.tif
1491,tiff_images - Copy1489.tif,47517,188.711,65.636,161,102,441,102,65535,tiff_images - Copy1489.tif
1492,tiff_images - Copy1490.tif,50987,79.657,19.911,83,46,155,46,65535,tiff_images - Copy1490.tif
1493,tiff_images - Copy1491.tif,49483,190.866,44.032,217,105,304,105,65535,tiff_images - Copy1491.tif
1494,tiff_images - Copy1492.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1492.tif
1495,tiff_images - Copy1493.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1493.tif
1496,tiff_images - Copy1494.tif,50987,79.657,19.911,83,46,155,46,65535,tiff_images - Copy1494.tif
1497,tiff_images - Copy1495.tif,49483,190.866,44.032,217,105,304,105,65535,tiff_images - Copy1495.tif
1498,tiff_images - Copy1496.tif,42856,96.353,28.141,92,54,181,54,65535,tiff_images - Copy1496.tif
1499,tiff_images - Copy1497.tif,41861,209.499,53.532,239,114,349,114,65535,tiff_images - Copy1497.tif
1500,tiff_images - Copy1498.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1498.tif
